# cid2code.txt (Beta Version 2018-05-15)
#
# The data in this table contains four tab-delimited columns of
# information. The contents of this file supplement "The Adobe-KR-9
# Character Collection":
#
# https://github.com/adobe-type-tools/Adobe-KR/
#
# This table contains lists CIDs 0 through 22875 in the first column,
# and provides additional columns that indicate whether a CID is used
# in a particular CMap file, and if so, provides the encoded
# value. Here are some common aspects of the data that you will find
# in this table:
#
# o All character codes are provided in hexadecimal notation.
#
# o There are cases of multiple code points mapping to the same CID
#   within a single CMap resource. These cases are comma-delimited
#   within the same column.
#
# The following is a synopsis of columns 2 through 4, and provides
# information about character set and encoding:
#
# o Column 2: Character codes for the "UniAKR-UTF8-H" CMap resource
#   (Unicode Version 10.0 UTF-8 encoding).
#
# o Column 3: Character codes for the "UniAKR-UTF16-H" CMap resource
#   (Unicode Version 10.0 UTF-16 encoding).
#
# o Column 4: Character codes for the "UniAKR-UTF32-H" CMap resource
#   (Unicode Version 10.0 UTF-32 encoding).
#
CID	UniAKR-UTF8	UniAKR-UTF16	UniAKR-UTF32
19099	e58596	5156	00005156
19100	e58597	5157	00005157
19101	e5859a	515a	0000515a
19102	e585af	516f	0000516f
19103	e585ba	517a	0000517a
19104	e2bc8c,e58682	2f0c,5182	00002f0c,00005182
19105	e58689	5189	00005189
19106	e5868c	518c	0000518c
19107	e5868f	518f	0000518f
19108	e58691	5191	00005191
19109	e58693	5193	00005193
19110	e58698	5198	00005198
19111	e5869e	519e	0000519e
19112	e586a2	51a2	000051a2
19113	e586a3	51a3	000051a3
19114	e586a4	51a4	000051a4
19115	e586b0	51b0	000051b0
19116	e586b1	51b1	000051b1
19117	e586b2	51b2	000051b2
19118	e586be	51be	000051be
19119	e58785	51c5	000051c5
19120	e5878a	51ca	000051ca
19121	e58792	51d2	000051d2
19122	e58794	51d4	000051d4
19123	e58796	51d6	000051d6
19124	e5879b	51db	000051db
19125	e2bc8f,e587a0	2f0f,51e0	00002f0f,000051e0
19126	e587a9	51e9	000051e9
19127	e587ad	51ed	000051ed
19128	e587b3	51f3	000051f3
19129	e587b4	51f4	000051f4
19130	e58881	5201	00005201
19131	e58893	5213	00005213
19132	e58896	5216	00005216
19133	e588a6	5226	00005226
19134	e588a7	5227	00005227
19135	e588b1	5231	00005231
19136	e588b2	5232	00005232
19137	e588b3	5233	00005233
19138	e58984	5244	00005244
19139	e58986	5246	00005246
19140	e58989	5249	00005249
19141	e58995	5255	00005255
19142	e58997	5257	00005257
19143	e5899a	525a	0000525a
19144	e5899e	525e	0000525e
19145	e5899f	525f	0000525f
19146	e589b4	5274	00005274
19147	e589b7	5277	00005277
19148	e589ba	527a	0000527a
19149	e58a82	5282	00005282
19150	e58a93	5293	00005293
19151	e58a97	5297	00005297
19152	e58a98	5298	00005298
19153	e58aa7	52a7	000052a7
19154	e58aac	52ac	000052ac
19155	e58aad	52ad	000052ad
19156	e58aae	52ae	000052ae
19157	e58ab9	52b9	000052b9
19158	e58b8c	52cc	000052cc
19159	e58ba0	52e0	000052e0
19160	e58ba1	52e1	000052e1
19161	e58ba6	52e6	000052e6
19162	e58bad	52ed	000052ed
19163	e58bb2	52f2	000052f2
19164	e58c80	5300	00005300
19165	e58c81	5301	00005301
19166	e58c82	5302	00005302
19167	e58c83	5303	00005303
19168	e58c8a	530a	0000530a
19169	e58c8c	530c	0000530c
19170	e58ca7	5327	00005327
19171	e58cb1	5331	00005331
19172	e58cb6	5336	00005336
19173	e2bc96,e58cb8	2f16,5338	00002f16,00005338
19174	e58cbd	533d	0000533d
19175	e58cbe	533e	0000533e
19176	e58d85	5345	00005345
19177	e58da1	5361	00005361
19178	e58daa	536a	0000536a
19179	e58dac	536c	0000536c
19180	e58dae	536e	0000536e
19181	e58db2	5372	00005372
19182	e58db3	5373	00005373
19183	e58db8	5378	00005378
19184	e58db9	5379	00005379
19185	e58dba	537a	0000537a
19186	e58dbb	537b	0000537b
19187	e58dbe	537e	0000537e
19188	e58e81	5381	00005381
19189	e58e8e	538e	0000538e
19190	e58e91	5391	00005391
19191	e58e96	5396	00005396
19192	e58e9d	539d	0000539d
19193	e58eaa	53aa	000053aa
19194	e58eae	53ae	000053ae
19195	e58eb2	53b2	000053b2
19196	e58eb3	53b3	000053b3
19197	e58eb9	53b9	000053b9
19198	e58ebc	53bc	000053bc
19199	e58f85	53c5	000053c5
19200	e58f8c	53cc	000053cc
19201	e58f99	53d9	000053d9
19202	e58f9f	53df	000053df
19203	e58fa6	53e6	000053e6
19204	e58fa8	53e8	000053e8
19205	e58fae	53ee	000053ee
19206	e58fb4	53f4	000053f4
19207	e58fb5	53f5	000053f5
19208	e58fb6	53f6	000053f6
19209	e58fb7	53f7	000053f7
19210	e59081	5401	00005401
19211	e5908b	540b	0000540b
19212	e590ac	542c	0000542c
19213	e590ae	542e	0000542e
19214	e590b1	5431	00005431
19215	e590b6	5436	00005436
19216	e590bd	543d	0000543d
19217	e59180	5440	00005440
19218	e59186	5446	00005446
19219	e5918e	544e	0000544e
19220	e5919d	545d	0000545d
19221	e5919f	545f	0000545f
19222	e591a2	5462	00005462
19223	e591a4	5464	00005464
19224	e591a6	5466	00005466
19225	e591ab	546b	0000546b
19226	e591b0	5470	00005470
19227	e591b6	5476	00005476
19228	e591bf	547f	0000547f
19229	e59284	5484	00005484
19230	e59287	5487	00005487
19231	e5928b	548b	0000548b
19232	e5928d	548d	0000548d
19233	e5928f	548f	0000548f
19234	e59296	5496	00005496
19235	e592a0	54a0	000054a0
19236	e592a2	54a2	000054a2
19237	e592a5	54a5	000054a5
19238	e592af	54af	000054af
19239	e592b2	54b2	000054b2
19240	e592bb	54bb	000054bb
19241	e592bc	54bc	000054bc
19242	e592bf	54bf	000054bf
19243	e59382	54c2	000054c2
19244	e59383	54c3	000054c3
19245	e59386	54c6	000054c6
19246	e59387	54c7	000054c7
19247	e5939b	54db	000054db
19248	e593a6	54e6	000054e6
19249	e593a9	54e9	000054e9
19250	e593b1	54f1	000054f1
19251	e593bd	54fd	000054fd
19252	e593bf	54ff	000054ff
19253	e59489	5509	00005509
19254	e5948f	550f	0000550f
19255	e59494	5514	00005514
19256	e5949f	551f	0000551f
19257	e594ab	552b	0000552b
19258	e594ae	552e	0000552e
19259	e594b3	5533	00005533
19260	e594b9	5539	00005539
19261	e594bc	553c	0000553c
19262	e59580	5540	00005540
19263	e59582	5542	00005542
19264	e5958a	554a	0000554a
19265	e59597	5557	00005557
19266	e5959c	555c	0000555c
19267	e595bb	557b	0000557b
19268	e595bd	557d	0000557d
19269	e595be	557e	0000557e
19270	e595bf	557f	0000557f
19271	e59681	5581	00005581
19272	e59682	5582	00005582
19273	e59683	5583	00005583
19274	e5968b	558b	0000558b
19275	e59691	5591	00005591
19276	e59693	5593	00005593
19277	e59694	5594	00005594
19278	e5969e	559e	0000559e
19279	e5969f	559f	0000559f
19280	e596a3	55a3	000055a3
19281	e596a4	55a4	000055a4
19282	e596a8	55a8	000055a8
19283	e596b0	55b0	000055b0
19284	e596b8	55b8	000055b8
19285	e59783	55c3	000055c3
19286	e59789	55c9	000055c9
19287	e59791	55d1	000055d1
19288	e5979b	55db	000055db
19289	e597a0	55e0	000055e0
19290	e597a2	55e2	000055e2
19291	e597ad	55ed	000055ed
19292	e597b7	55f7	000055f7
19293	e597bf	55ff	000055ff
19294	e59884	5604	00005604
19295	e59888	5608	00005608
19296	e5988c	560c	0000560c
19297	e5988d	560d	0000560d
19298	e5988e	560e	0000560e
19299	e5988f	560f	0000560f
19300	e59890	5610	00005610
19301	e59892	5612	00005612
19302	e59896	5616	00005616
19303	e598a9	5629	00005629
19304	e598ac	562c	0000562c
19305	e598b7	5637	00005637
19306	e598b8	5638	00005638
19307	e598b9	5639	00005639
19308	e598bb	563b	0000563b
19309	e598bf	563f	0000563f
19310	e59981	5641	00005641
19311	e59982	5642	00005642
19312	e59989	5649	00005649
19313	e5998b	564b	0000564b
19314	e5998d	564d	0000564d
19315	e5998e	564e	0000564e
19316	e5998f	564f	0000564f
19317	e59995	5655	00005655
19318	e599a4	5664	00005664
19319	e599a5	5665	00005665
19320	e599a9	5669	00005669
19321	e599aa	566a	0000566a
19322	e599ac	566c	0000566c
19323	e599ad	566d	0000566d
19324	e599af	566f	0000566f
19325	e599b2	5672	00005672
19326	e599b6	5676	00005676
19327	e599b8	5678	00005678
19328	e599ba	567a	0000567a
19329	e59a80	5680	00005680
19330	e59a84	5684	00005684
19331	e59a87	5687	00005687
19332	e59a8f	568f	0000568f
19333	e59a99	5699	00005699
19334	e59a9a	569a	0000569a
19335	e59aa7	56a7	000056a7
19336	e59ab3	56b3	000056b3
19337	e59ab6	56b6	000056b6
19338	e59b80	56c0	000056c0
19339	e59b81	56c1	000056c1
19340	e59b82	56c2	000056c2
19341	e59b83	56c3	000056c3
19342	e59b88	56c8	000056c8
19343	e59b89	56c9	000056c9
19344	e59b95	56d5	000056d5
19345	e59b9f	56df	000056df
19346	e59ba6	56e6	000056e6
19347	e59ba7	56e7	000056e7
19348	e59bab	56eb	000056eb
19349	e59bae	56ee	000056ee
19350	e59bb7	56f7	000056f7
19351	e59bbd	56fd	000056fd
19352	e59bbf	56ff	000056ff
19353	e59c81	5701	00005701
19354	e59c82	5702	00005702
19355	e59c87	5707	00005707
19356	e59c89	5709	00005709
19357	e59c8a	570a	0000570a
19358	e59c9c	571c	0000571c
19359	e59ca5	5725	00005725
19360	e59ca9	5729	00005729
19361	e59caa	572a	0000572a
19362	e59cac	572c	0000572c
19363	e59cae	572e	0000572e
19364	e59cbe	573e	0000573e
19365	e59d81	5741	00005741
19366	e59d8c	574c	0000574c
19367	e59d8f	574f	0000574f
19368	e59da7	5767	00005767
19369	e59da8	5768	00005768
19370	e59da9	5769	00005769
19371	e59daf	576f	0000576f
19372	e59db1	5771	00005771
19373	e59db3	5773	00005773
19374	e59db7	5777	00005777
19375	e59db8	5778	00005778
19376	e59dbb	577b	0000577b
19377	e59e8c	578c	0000578c
19378	e59e95	5795	00005795
19379	e59e9e	579e	0000579e
19380	e59ea4	57a4	000057a4
19381	e59eb8	57b8	000057b8
19382	e59ebd	57bd	000057bd
19383	e59f86	57c6	000057c6
19384	e59f89	57c9	000057c9
19385	e59f8f	57cf	000057cf
19386	e59f91	57d1	000057d1
19387	e59f92	57d2	000057d2
19388	e59f9c	57dc	000057dc
19389	e59fa4	57e4	000057e4
19390	e59fa9	57e9	000057e9
19391	e59fad	57ed	000057ed
19392	e59fae	57ee	000057ee
19393	e59fb3	57f3	000057f3
19394	e59fb6	57f6	000057f6
19395	e59fbb	57fb	000057fb
19396	e59fbd	57fd	000057fd
19397	e5a083	5803	00005803
19398	e5a084	5804	00005804
19399	e5a08b	580b	0000580b
19400	e5a097	5817	00005817
19401	e5a099	5819	00005819
19402	e5a09d	581d	0000581d
19403	e5a0a0	5820	00005820
19404	e5a0a3	5823	00005823
19405	e5a0a6	5826	00005826
19406	e5a0ad	582d	0000582d
19407	e5a180	5840	00005840
19408	e5a189	5849	00005849
19409	e5a18c	584c	0000584c
19410	e5a18d	584d	0000584d
19411	e5a190	5850	00005850
19412	e5a192	5852	00005852
19413	e5a199	5859	00005859
19414	e5a1a9	5869	00005869
19415	e5a1bd	587d	0000587d
19416	e5a280	5880	00005880
19417	e5a281	5881	00005881
19418	e5a28a	588a	0000588a
19419	e5a28c	588c	0000588c
19420	e5a28d	588d	0000588d
19421	e5a290	5890	00005890
19422	e5a29d	589d	0000589d
19423	e5a2a1	58a1	000058a1
19424	e5a2a3	58a3	000058a3
19425	e5a2ab	58ab	000058ab
19426	e5a2b0	58b0	000058b0
19427	e5a2b1	58b1	000058b1
19428	e5a383	58c3	000058c3
19429	e5a394	58d4	000058d4
19430	e5a39a	58da	000058da
19431	e5a39c	58dc	000058dc
19432	e5a39d	58dd	000058dd
19433	e5a3a1	58e1	000058e1
19434	e5a3ad	58ed	000058ed
19435	e5a3ae	58ee	000058ee
19436	e5a486	5906	00005906
19437	e5a488	5908	00005908
19438	e5a490	5910	00005910
19439	e5a49b	591b	0000591b
19440	e5a49e	591e	0000591e
19441	e5a4a4	5924	00005924
19442	e5a4a5	5925	00005925
19443	e5a4ac	592c	0000592c
19444	e5a4af	592f	0000592f
19445	e5a4b2	5932	00005932
19446	e5a4b8	5938	00005938
19447	e5a4bb	593b	0000593b
19448	e5a4bd	593d	0000593d
19449	e5a58c	594c	0000594c
19450	e5a593	5953	00005953
19451	e5a598	5958	00005958
19452	e5a59c	595c	0000595c
19453	e5a5a9	5969	00005969
19454	e5a5b2	5972	00005972
19455	e5a5b6	5976	00005976
19456	e5a68c	598c	0000598c
19457	e5a68d	598d	0000598d
19458	e5a691	5991	00005991
19459	e5a692	5992	00005992
19460	e5a69d	599d	0000599d
19461	e5a6a3	59a3	000059a3
19462	e5a6a4	59a4	000059a4
19463	e5a6a7	59a7	000059a7
19464	e5a6af	59af	000059af
19465	e5a6b2	59b2	000059b2
19466	e5a6b5	59b5	000059b5
19467	e5a6b6	59b6	000059b6
19468	e5a6b8	59b8	000059b8
19469	e5a6bf	59bf	000059bf
19470	e5a781	59c1	000059c1
19471	e5a788	59c8	000059c8
19472	e5a78a	59ca	000059ca
19473	e5a78d	59cd	000059cd
19474	e5a792	59d2	000059d2
19475	e5a79e	59de	000059de
19476	e5a7a2	59e2	000059e2
19477	e5a7a3	59e3	000059e3
19478	e5a7a4	59e4	000059e4
19479	e5a7a5	59e5	000059e5
19480	e5a7ab	59eb	000059eb
19481	e5a7b0	59f0	000059f0
19482	e5a7b2	59f2	000059f2
19483	e5a7b7	59f7	000059f7
19484	e5a7b9	59f9	000059f9
19485	e5a7ba	59fa	000059fa
19486	e5a7bc	59fc	000059fc
19487	e5a889	5a09	00005a09
19488	e5a88a	5a0a	00005a0a
19489	e5a88d	5a0d	00005a0d
19490	e5a893	5a13	00005a13
19491	e5a899	5a19	00005a19
19492	e5a89a	5a1a	00005a1a
19493	e5a8a3	5a23	00005a23
19494	e5a8a7	5a27	00005a27
19495	e5a8ab	5a2b	00005a2b
19496	e5a8ad	5a2d	00005a2d
19497	e5a8b5	5a35	00005a35
19498	e5a8bf	5a3f	00005a3f
19499	e5a980	5a40	00005a40
19500	e5a987	5a47	00005a47
19501	e5a98b	5a4b	00005a4b
19502	e5a98c	5a4c	00005a4c
19503	e5a990	5a50	00005a50
19504	e5a991	5a51	00005a51
19505	e5a9a0	5a60	00005a60
19506	e5a9a3	5a63	00005a63
19507	e5a9a7	5a67	00005a67
19508	e5a9a9	5a69	00005a69
19509	e5a9aa	5a6a	00005a6a
19510	e5a9ad	5a6d	00005a6d
19511	e5a9b2	5a72	00005a72
19512	e5a9b7	5a77	00005a77
19513	e5a9bf	5a7f	00005a7f
19514	e5aa84	5a84	00005a84
19515	e5aa8d	5a8d	00005a8d
19516	e5aa90	5a90	00005a90
19517	e5aa93	5a93	00005a93
19518	e5aa95	5a95	00005a95
19519	e5aa9e	5a9e	00005a9e
19520	e5aa9f	5a9f	00005a9f
19521	e5aaa2	5aa2	00005aa2
19522	e5aaa7	5aa7	00005aa7
19523	e5aaaa	5aaa	00005aaa
19524	e5aab3	5ab3	00005ab3
19525	e5aab5	5ab5	00005ab5
19526	e5aaba	5aba	00005aba
19527	e5aabb	5abb	00005abb
19528	e5aabc	5abc	00005abc
19529	e5aabd	5abd	00005abd
19530	e5aabe	5abe	00005abe
19531	e5aabf	5abf	00005abf
19532	e5ab88	5ac8	00005ac8
19533	e5ab8b	5acb	00005acb
19534	e5ab95	5ad5	00005ad5
19535	e5ab96	5ad6	00005ad6
19536	e5ab97	5ad7	00005ad7
19537	e5ab99	5ad9	00005ad9
19538	e5ab9a	5ada	00005ada
19539	e5ab9b	5adb	00005adb
19540	e5ab9d	5add	00005add
19541	e5aba0	5ae0	00005ae0
19542	e5aba2	5ae2	00005ae2
19543	e5aba3	5ae3	00005ae3
19544	e5aba4	5ae4	00005ae4
19545	e5aba5	5ae5	00005ae5
19546	e5abab	5aeb	00005aeb
19547	e5abad	5aed	00005aed
19548	e5abae	5aee	00005aee
19549	e5abaf	5aef	00005aef
19550	e5abb6	5af6	00005af6
19551	e5abba	5afa	00005afa
19552	e5abbb	5afb	00005afb
19553	e5abbd	5afd	00005afd
19554	e5ac80	5b00	00005b00
19555	e5ac88	5b08	00005b08
19556	e5ac99	5b19	00005b19
19557	e5ac9b	5b1b	00005b1b
19558	e5aca5	5b25	00005b25
19559	e5aca8	5b28	00005b28
19560	e5acad	5b2d	00005b2d
19561	e5acb0	5b30	00005b30
19562	e5acb2	5b32	00005b32
19563	e5acb4	5b34	00005b34
19564	e5acbe	5b3e	00005b3e
19565	e5acbf	5b3f	00005b3f
19566	e5ad85	5b45	00005b45
19567	e5ad8c	5b4c	00005b4c
19568	e5ad96	5b56	00005b56
19569	e5ad9b	5b5b	00005b5b
19570	e5ada1	5b61	00005b61
19571	e5ada5	5b65	00005b65
19572	e5ada6	5b66	00005b66
19573	e5adb6	5b76	00005b76
19574	e5adbf	5b7f	00005b7f
19575	e5ae81	5b81	00005b81
19576	e5ae82	5b82	00005b82
19577	e5ae8a	5b8a	00005b8a
19578	e5ae9d	5b9d	00005b9d
19579	e5ae9f	5b9f	00005b9f
19580	e5af96	5bd6	00005bd6
19581	e5af98	5bd8	00005bd8
19582	e5af9b	5bdb	00005bdb
19583	e5afad	5bed	00005bed
19584	e5afb0	5bf0	00005bf0
19585	e5afbf	5bff	00005bff
19586	e5b085	5c05	00005c05
19587	e5b086	5c06	00005c06
19588	e5b08c	5c0c	00005c0c
19589	e5b094	5c14	00005c14
19590	e5b09f	5c1f	00005c1f
19591	e5b0a0	5c20	00005c20
19592	e5b0ab	5c2b	00005c2b
19593	e5b0bd	5c3d	00005c3d
19594	e5b181	5c41	00005c41
19595	e5b187	5c47	00005c47
19596	e5b190	5c50	00005c50
19597	e5b1a8	5c68	00005c68
19598	e5b1b3	5c73	00005c73
19599	e5b1ba	5c7a	00005c7a
19600	e5b288	5c88	00005c88
19601	e5b28a	5c8a	00005c8a
19602	e5b28c	5c8c	00005c8c
19603	e5b28f	5c8f	00005c8f
19604	e5b292	5c92	00005c92
19605	e5b294	5c94	00005c94
19606	e5b29d	5c9d	00005c9d
19607	e5b2a3	5ca3	00005ca3
19608	e5b2a5	5ca5	00005ca5
19609	e5b2a6	5ca6	00005ca6
19610	e5b2a7	5ca7	00005ca7
19611	e5b2a8	5ca8	00005ca8
19612	e5b2aa	5caa	00005caa
19613	e5b2ad	5cad	00005cad
19614	e5b38b	5ccb	00005ccb
19615	e5b392	5cd2	00005cd2
19616	e5b3a9	5ce9	00005ce9
19617	e5b3ad	5ced	00005ced
19618	e5b3b1	5cf1	00005cf1
19619	e5b486	5d06	00005d06
19620	e5b490	5d10	00005d10
19621	e5b495	5d15	00005d15
19622	e5b498	5d18	00005d18
19623	e5b49b	5d1b	00005d1b
19624	e5b49f	5d1f	00005d1f
19625	e5b4a2	5d22	00005d22
19626	e5b4a4	5d24	00005d24
19627	e5b4a6	5d26	00005d26
19628	e5b4b4	5d34	00005d34
19629	e5b4bd	5d3d	00005d3d
19630	e5b581	5d41	00005d41
19631	e5b582	5d42	00005d42
19632	e5b584	5d44	00005d44
19633	e5b58e	5d4e	00005d4e
19634	e5b593	5d53	00005d53
19635	e5b594	5d54	00005d54
19636	e5b5b1	5d71	00005d71
19637	e5b681	5d81	00005d81
19638	e5b682	5d82	00005d82
19639	e5b684	5d84	00005d84
19640	e5b686	5d86	00005d86
19641	e5b692	5d92	00005d92
19642	e5b694	5d94	00005d94
19643	e5b695	5d95	00005d95
19644	e5b699	5d99	00005d99
19645	e5b6a7	5da7	00005da7
19646	e5b6ab	5dab	00005dab
19647	e5b6ae	5dae	00005dae
19648	e5b6b0	5db0	00005db0
19649	e5b6b7	5db7	00005db7
19650	e5b6be	5dbe	00005dbe
19651	e5b789	5dc9	00005dc9
19652	e5b78b	5dcb	00005dcb
19653	e5b791	5dd1	00005dd1
19654	e5b793	5dd3	00005dd3
19655	e5b79a	5dda	00005dda
19656	e5b7a0	5de0	00005de0
19657	e5b7aa	5dea	00005dea
19658	e5b7ac	5dec	00005dec
19659	e5b7ad	5ded	00005ded
19660	e5b7b5	5df5	00005df5
19661	e5b7b8	5df8	00005df8
19662	e5b7b9	5df9	00005df9
19663	e5b7bc	5dfc	00005dfc
19664	e5b889	5e09	00005e09
19665	e5b895	5e15	00005e15
19666	e5b89a	5e1a	00005e1a
19667	e5b8a0	5e20	00005e20
19668	e5b8a8	5e28	00005e28
19669	e5b8b7	5e37	00005e37
19670	e5b983	5e43	00005e43
19671	e5b98e	5e4e	00005e4e
19672	e5b994	5e54	00005e54
19673	e5b998	5e58	00005e58
19674	e5b99e	5e5e	00005e5e
19675	e5b9a8	5e68	00005e68
19676	e5b9aa	5e6a	00005e6a
19677	e5b9ab	5e6b	00005e6b
19678	e5b9ac	5e6c	00005e6c
19679	e5b9b0	5e70	00005e70
19680	e5b9b1	5e71	00005e71
19681	e5b9b6	5e76	00005e76
19682	e5b9ba,e2bcb3	5e7a,2f33	00005e7a,00002f33
19683	e5b9bf,e2bcb4	2f34,5e7f	00002f34,00005e7f
19684	e5ba80	5e80	00005e80
19685	e5ba83	5e83	00005e83
19686	e5ba8b	5e8b	00005e8b
19687	e5ba96	5e96	00005e96
19688	e5baa5	5ea5	00005ea5
19689	e5baa8	5ea8	00005ea8
19690	e5bab3	5eb3	00005eb3
19691	e5babd	5ebd	00005ebd
19692	e5bb81	5ec1	00005ec1
19693	e5bb8b	5ecb	00005ecb
19694	e5bb8f	5ecf	00005ecf
19695	e5bb91	5ed1	00005ed1
19696	e5bb95	5ed5	00005ed5
19697	e5bb99	5ed9	00005ed9
19698	e5bb9d	5edd	00005edd
19699	e5bb9e	5ede	00005ede
19700	e5bba1	5ee1	00005ee1
19701	e5bba4	5ee4	00005ee4
19702	e5bba5	5ee5	00005ee5
19703	e5bba7	5ee7	00005ee7
19704	e5bba8	5ee8	00005ee8
19705	e5bba9	5ee9	00005ee9
19706	e5bbb1	5ef1	00005ef1
19707	e5bbbf	5eff	00005eff
19708	e5bc83	5f03	00005f03
19709	e5bc87	5f07	00005f07
19710	e5bc88	5f08	00005f08
19711	e2bcb7,e5bc8b	2f37,5f0b	00002f37,00005f0b
19712	e5bc92	5f12	00005f12
19713	e5bca2	5f22	00005f22
19714	e5bca5	5f25	00005f25
19715	e5bcad	5f2d	00005f2d
19716	e5bcb4	5f34	00005f34
19717	e5bcb7	5f37	00005f37
19718	e5bd80	5f40	00005f40
19719	e5bd86	5f46	00005f46
19720	e5bd94	5f54	00005f54
19721	e5bd98	5f58	00005f58
19722	e5bd9d	5f5d	00005f5d
19723	e5bda4	5f64	00005f64
19724	e5bda5	5f65	00005f65
19725	e5be82	5f82	00005f82
19726	e5be88	5f88	00005f88
19727	e5be89	5f89	00005f89
19728	e5be9c	5f9c	00005f9c
19729	e5bea3	5fa3	00005fa3
19730	e5bea7	5fa7	00005fa7
19731	e5beac	5fac	00005fac
19732	e5bead	5fad	00005fad
19733	e5beaf	5faf	00005faf
19734	e5beb3	5fb3	00005fb3
19735	e5bebc	5fbc	00005fbc
19736	e5bf88	5fc8	00005fc8
19737	e5bf89	5fc9	00005fc9
19738	e5bf8e	5fce	00005fce
19739	e5bf90	5fd0	00005fd0
19740	e5bf92	5fd2	00005fd2
19741	e5bf93	5fd3	00005fd3
19742	e5bf95	5fd5	00005fd5
19743	e5bf9d	5fdd	00005fdd
19744	e5bf9e	5fde	00005fde
19745	e5bf9f	5fdf	00005fdf
19746	e5bfa1	5fe1	00005fe1
19747	e5bfa4	5fe4	00005fe4
19748	e5bfa8	5fe8	00005fe8
19749	e5bfad	5fed	00005fed
19750	e5bfae	5fee	00005fee
19751	e5bfaf	5fef	00005fef
19752	e5bfb1	5ff1	00005ff1
19753	e5bfb8	5ff8	00005ff8
19754	e5bfbb	5ffb	00005ffb
19755	e5bfbc	5ffc	00005ffc
19756	e6808a	600a	0000600a
19757	e6808d	600d	0000600d
19758	e68094	6014	00006014
19759	e68095	6015	00006015
19760	e68097	6017	00006017
19761	e68099	6019	00006019
19762	e6809b	601b	0000601b
19763	e680a6	6026	00006026
19764	e680a9	6029	00006029
19765	e680b0	6030	00006030
19766	e680b3	6033	00006033
19767	e680be	603e	0000603e
19768	e68186	6046	00006046
19769	e68187	6047	00006047
19770	e68188	6048	00006048
19771	e6818a	604a	0000604a
19772	e6819a	605a	0000605a
19773	e6819f	605f	0000605f
19774	e681a0	6060	00006060
19775	e681ab	606b	0000606b
19776	e681b5	6075	00006075
19777	e68281	6081	00006081
19778	e68283	6083	00006083
19779	e68284	6084	00006084
19780	e68286	6086	00006086
19781	e6828a	608a	0000608a
19782	e6828b	608b	0000608b
19783	e6828f	608f	0000608f
19784	e68292	6092	00006092
19785	e68295	6095	00006095
19786	e68297	6097	00006097
19787	e682a2	60a2	000060a2
19788	e682b1	60b1	000060b1
19789	e682b5	60b5	000060b5
19790	e682bb	60bb	000060bb
19791	e682be	60be	000060be
19792	e68384	60c4	000060c4
19793	e68386	60c6	000060c6
19794	e68389	60c9	000060c9
19795	e6838b	60cb	000060cb
19796	e6838f	60cf	000060cf
19797	e68393	60d3	000060d3
19798	e68395	60d5	000060d5
19799	e68397	60d7	000060d7
19800	e68398	60d8	000060d8
19801	e68399	60d9	000060d9
19802	e6839b	60db	000060db
19803	e6839d	60dd	000060dd
19804	e6839e	60de	000060de
19805	e683a2	60e2	000060e2
19806	e683b2	60f2	000060f2
19807	e683b4	60f4	000060f4
19808	e683b7	60f7	000060f7
19809	e683b8	60f8	000060f8
19810	e683bc	60fc	000060fc
19811	e68480	6100	00006100
19812	e68483	6103	00006103
19813	e68494	6114	00006114
19814	e68496	6116	00006116
19815	e6849c	611c	0000611c
19816	e6849e	611e	0000611e
19817	e684a2	6122	00006122
19818	e684a8	6128	00006128
19819	e684ab	612b	0000612b
19820	e684ac	612c	0000612c
19821	e684ad	612d	0000612d
19822	e68586	6146	00006146
19823	e6858d	614d	0000614d
19824	e6858f	614f	0000614f
19825	e68592	6152	00006152
19826	e68594	6154	00006154
19827	e6859a	615a	0000615a
19828	e6859c	615c	0000615c
19829	e685a0	6160	00006160
19830	e685a1	6161	00006161
19831	e685aa	616a	0000616a
19832	e685b1	6171	00006171
19833	e685b3	6173	00006173
19834	e685b4	6174	00006174
19835	e685b5	6175	00006175
19836	e685ba	617a	0000617a
19837	e685bc	617c	0000617c
19838	e68683	6183	00006183
19839	e6868d	618d	0000618d
19840	e68692	6192	00006192
19841	e68693	6193	00006193
19842	e68696	6196	00006196
19843	e686a8	61a8	000061a8
19844	e686af	61af	000061af
19845	e686b8	61b8	000061b8
19846	e686bb	61bb	000061bb
19847	e686bc	61bc	000061bc
19848	e686bd	61bd	000061bd
19849	e68786	61c6	000061c6
19850	e6878c	61cc	000061cc
19851	e6878f	61cf	000061cf
19852	e68795	61d5	000061d5
19853	e68797	61d7	000061d7
19854	e6879e	61de	000061de
19855	e6879f	61df	000061df
19856	e687a3	61e3	000061e3
19857	e687bd	61fd	000061fd
19858	e687be	61fe	000061fe
19859	e68894	6214	00006214
19860	e68895	6215	00006215
19861	e6889e	621e	0000621e
19862	e688a2	6222	00006222
19863	e688a7	6227	00006227
19864	e688a9	6229	00006229
19865	e688ad	622d	0000622d
19866	e688b2	6232	00006232
19867	e688b3	6233	00006233
19868	e688b5	6235	00006235
19869	e688b9	6239	00006239
19870	e68983	6243	00006243
19871	e6898a	624a	0000624a
19872	e6898e	624e	0000624e
19873	e68991	6251	00006251
19874	e68992	6252	00006252
19875	e68997	6257	00006257
19876	e6899b	625b	0000625b
19877	e6899c	625c	0000625c
19878	e6899e	625e	0000625e
19879	e689a3	6263	00006263
19880	e689a8	6268	00006268
